user_id	track_id	rating
974230707	2851	1.0
974230707	1371	1.0
974230707	2853	1.0
974230707	0	1.0
974230707	2855	1.0
974230707	2856	1.0
974230707	2601	1.0
974230707	2858	1.0
974230707	2859	1.0
974230707	2165	1.0
974230707	1348	1.0
974230707	2161	1.0
974230707	1631	1.0
974230707	2872	1.0
974230707	48	1.0
974230707	1747	1.0
974230707	2884	1.0
974230707	2885	1.0
974230707	2887	1.0
974230707	2194	1.0
974230707	1367	1.0
974230707	2897	1.0
974230707	2899	1.0
974230707	2901	1.0
974230707	2904	1.0
974230707	1758	1.0
974230707	2911	1.0
974230707	2918	1.0
974230707	2919	1.0
974230707	2925	1.0
974230707	2929	1.0
621710173	6530	5.0
621710173	6533	4.0
621710173	6534	3.0
621710173	2173	3.0
621710173	6536	3.0
621710173	2218	3.0
621710173	1334	2.0
621710173	6540	2.0
621710173	6542	2.0
621710173	4745	2.0
621710173	6548	2.0
621710173	6555	2.0
621710173	6561	2.0
621710173	6563	2.0
621710173	6565	2.0
621710173	6566	2.0
621710173	6567	2.0
621710173	1023	1.0
621710173	6580	1.0
621710173	6588	1.0
621710173	6598	1.0
621710173	6599	1.0
621710173	4575	1.0
621710173	6605	1.0
621710173	6617	1.0
621710173	6619	1.0
621710173	6628	1.0
621710173	6629	1.0
775086500	352	5.0
775086500	2786	4.0
775086500	7235	4.0
775086500	2782	4.0
775086500	7239	3.0
775086500	307	3.0
775086500	7243	2.0
775086500	7244	2.0
775086500	331	2.0
775086500	676	2.0
775086500	376	2.0
775086500	325	2.0
775086500	2780	2.0
775086500	304	2.0
775086500	400	2.0
775086500	312	2.0
775086500	385	1.0
775086500	6734	1.0
775086500	7282	1.0
775086500	54	1.0
775086500	7286	1.0
775086500	322	1.0
775086500	7290	1.0
775086500	313	1.0
775086500	2794	1.0
775086500	7296	1.0
775086500	302	1.0
775086500	334	1.0
775086500	733	1.0
775086500	7309	1.0
775086500	2210	1.0
775086500	869	1.0
775086500	7314	1.0
775086500	330	1.0
775086500	7319	1.0
775086500	925	1.0
775086500	744	1.0
775086500	5003	1.0
775086500	300	1.0
775086500	301	1.0
775086500	788	1.0
144231082	6513	5.0
144231082	6442	5.0
144231082	2133	4.0
144231082	8534	4.0
144231082	8535	4.0
144231082	6471	4.0
144231082	2199	3.0
144231082	2644	3.0
144231082	6436	3.0
144231082	8542	3.0
144231082	6443	3.0
144231082	2175	3.0
144231082	8546	3.0
144231082	6512	3.0
144231082	857	3.0
144231082	6452	3.0
144231082	2297	2.0
144231082	6432	2.0
144231082	2257	2.0
144231082	2251	2.0
144231082	6462	2.0
144231082	8558	2.0
144231082	6431	2.0
144231082	1000	2.0
144231082	8562	2.0
144231082	501	2.0
144231082	8565	2.0
144231082	91	2.0
144231082	8567	2.0
144231082	1613	2.0
144231082	6420	2.0
144231082	8570	2.0
144231082	8573	2.0
144231082	6440	2.0
144231082	8575	2.0
144231082	6373	2.0
144231082	1658	2.0
144231082	8580	2.0
144231082	8582	2.0
144231082	6495	2.0
144231082	0	1.0
144231082	744	1.0
144231082	6454	1.0
144231082	1405	1.0
144231082	523	1.0
144231082	8592	1.0
144231082	879	1.0
144231082	8595	1.0
144231082	2210	1.0
144231082	8598	1.0
144231082	8599	1.0
144231082	8603	1.0
144231082	6767	1.0
144231082	8606	1.0
144231082	869	1.0
144231082	8493	1.0
144231082	6346	1.0
144231082	8612	1.0
144231082	7878	1.0
144231082	6823	1.0
144231082	5212	1.0
144231082	8620	1.0
144231082	11	1.0
144231082	760	1.0
144231082	8625	1.0
144231082	8626	1.0
144231082	2601	1.0
394856094	220	5.0
394856094	10132	4.0
394856094	10134	4.0
394856094	10137	3.0
394856094	10139	3.0
394856094	10140	3.0
394856094	6436	3.0
394856094	2133	3.0
394856094	2220	3.0
394856094	10148	3.0
394856094	6431	3.0
394856094	8656	3.0
394856094	2644	3.0
394856094	8575	3.0
394856094	10158	3.0
394856094	10159	3.0
394856094	3478	2.0
394856094	10167	2.0
394856094	7891	2.0
394856094	10170	2.0
394856094	3336	2.0
394856094	6442	2.0
394856094	10179	2.0
394856094	6453	2.0
394856094	10186	2.0
394856094	10188	2.0
394856094	6432	2.0
394856094	10193	2.0
394856094	10195	1.0
394856094	4570	1.0
394856094	10200	1.0
394856094	10201	1.0
394856094	10203	1.0
394856094	6443	1.0
394856094	10217	1.0
394856094	10221	1.0
394856094	10222	1.0
875595262	1105	5.0
875595262	10644	5.0
875595262	3790	4.0
875595262	6721	4.0
875595262	1061	4.0
875595262	1040	4.0
875595262	1056	3.0
875595262	1073	3.0
875595262	10640	3.0
875595262	1038	3.0
875595262	3658	3.0
875595262	1049	3.0
875595262	8276	3.0
875595262	10649	3.0
875595262	13747	3.0
875595262	3835	2.0
875595262	10635	2.0
875595262	1111	2.0
875595262	3706	2.0
875595262	8313	2.0
875595262	13758	2.0
875595262	1104	2.0
875595262	3803	2.0
875595262	10708	2.0
875595262	10688	2.0
875595262	1033	2.0
875595262	1089	2.0
875595262	10017	2.0
875595262	8773	2.0
875595262	3205	2.0
875595262	10670	2.0
875595262	1044	2.0
875595262	13775	2.0
875595262	3152	2.0
875595262	10885	2.0
875595262	7701	1.0
875595262	3824	1.0
875595262	2884	1.0
875595262	6658	1.0
875595262	1034	1.0
875595262	3853	1.0
875595262	1078	1.0
875595262	1101	1.0
875595262	13800	1.0
875595262	3766	1.0
875595262	13807	1.0
875595262	5112	1.0
875595262	3631	1.0
875595262	1091	1.0
875595262	13194	1.0
875595262	3865	1.0
875595262	1112	1.0
875595262	6667	1.0
875595262	10641	1.0
875595262	13824	1.0
875595262	13825	1.0
875595262	6664	1.0
541649570	7729	5.0
541649570	2069	4.0
541649570	69	3.0
541649570	1562	3.0
541649570	19372	3.0
541649570	7761	3.0
541649570	19376	2.0
541649570	2412	2.0
541649570	367	2.0
541649570	19389	2.0
541649570	13180	2.0
541649570	2221	2.0
541649570	1179	2.0
541649570	1044	2.0
541649570	6443	2.0
541649570	6436	2.0
541649570	1561	2.0
541649570	13972	2.0
541649570	322	2.0
541649570	19408	1.0
541649570	361	1.0
541649570	326	1.0
541649570	13473	1.0
541649570	1613	1.0
541649570	19418	1.0
541649570	2014	1.0
541649570	19420	1.0
541649570	7686	1.0
541649570	19423	1.0
541649570	29	1.0
541649570	3675	1.0
541649570	1379	1.0
541649570	19433	1.0
541649570	6471	1.0
541649570	6	1.0
541649570	14046	1.0
541649570	8754	1.0
541649570	6435	1.0
541649570	1162	1.0
541649570	418	1.0
541649570	1159	1.0
541649570	19454	1.0
541649570	10186	1.0
548014966	382	5.0
548014966	761	5.0
548014966	800	4.0
548014966	923	3.0
548014966	395	3.0
548014966	1223	3.0
548014966	3438	3.0
548014966	470	3.0
548014966	20164	3.0
548014966	876	3.0
548014966	392	3.0
548014966	390	2.0
548014966	4042	2.0
548014966	2527	2.0
548014966	4086	2.0
548014966	9296	2.0
548014966	3520	2.0
548014966	11524	2.0
548014966	6995	2.0
548014966	2483	2.0
548014966	4047	2.0
548014966	319	2.0
548014966	326	2.0
548014966	322	2.0
548014966	17267	2.0
548014966	4063	2.0
548014966	5863	2.0
548014966	9920	2.0
548014966	14489	2.0
548014966	4091	2.0
548014966	4046	2.0
548014966	20190	2.0
548014966	383	2.0
548014966	11278	2.0
548014966	20194	2.0
548014966	14453	2.0
548014966	323	1.0
548014966	14359	1.0
548014966	2336	1.0
548014966	11463	1.0
548014966	5749	1.0
548014966	325	1.0
548014966	758	1.0
548014966	41	1.0
548014966	4070	1.0
548014966	14377	1.0
548014966	14046	1.0
548014966	913	1.0
548014966	873	1.0
548014966	3910	1.0
548014966	11394	1.0
548014966	745	1.0
548014966	4069	1.0
548014966	4055	1.0
548014966	4206	1.0
548014966	6285	1.0
548014966	14420	1.0
548014966	733	1.0
548014966	2687	1.0
548014966	780	1.0
548014966	11914	1.0
548014966	889	1.0
548014966	386	1.0
548014966	7005	1.0
548014966	2455	1.0
548014966	14386	1.0
548014966	20242	1.0
548014966	15490	1.0
548014966	4188	1.0
548014966	2508	1.0
548014966	14511	1.0
548014966	20248	1.0
548014966	2513	1.0
548014966	2509	1.0
548014966	916	1.0
548014966	6275	1.0
548014966	14495	1.0
997728268	21456	5.0
997728268	5948	3.0
997728268	21458	3.0
997728268	331	2.0
997728268	6291	2.0
997728268	3438	2.0
997728268	21462	2.0
997728268	343	2.0
997728268	376	2.0
997728268	2482	2.0
997728268	909	2.0
997728268	5863	2.0
997728268	1954	2.0
997728268	16481	2.0
997728268	1223	1.0
997728268	392	1.0
997728268	758	1.0
997728268	768	1.0
997728268	382	1.0
997728268	869	1.0
997728268	373	1.0
997728268	2349	1.0
997728268	761	1.0
997728268	1191	1.0
997728268	5753	1.0
997728268	2299	1.0
997728268	312	1.0
997728268	21495	1.0
997728268	307	1.0
997728268	731	1.0
997728268	21501	1.0
997728268	383	1.0
997728268	1133	1.0
997728268	395	1.0
997728268	916	1.0
997728268	4848	1.0
997728268	1227	1.0
997728268	330	1.0
997728268	863	1.0
997728268	748	1.0
997728268	470	1.0
997728268	360	1.0
997728268	21519	1.0
997728268	386	1.0
997728268	1131	1.0
997728268	4880	1.0
997728268	21528	1.0
997728268	21530	1.0
997728268	2780	1.0
997728268	2823	1.0
997728268	1162	1.0
997728268	322	1.0
997728268	73	1.0
997728268	2055	1.0
997728268	9296	1.0
997728268	7239	1.0
997728268	11276	1.0
997728268	3260	1.0
997728268	21548	1.0
997728268	3037	1.0
997728268	756	1.0
997728268	4844	1.0
997728268	334	1.0
997728268	676	1.0
145622721	1957	3.0
145622721	5238	3.0
145622721	313	3.0
145622721	766	2.0
145622721	733	2.0
145622721	2552	2.0
145622721	2231	2.0
145622721	2253	2.0
145622721	746	2.0
145622721	160	2.0
145622721	329	2.0
145622721	738	2.0
145622721	305	2.0
145622721	41	2.0
145622721	300	2.0
145622721	2285	2.0
145622721	1785	2.0
145622721	395	2.0
145622721	326	2.0
145622721	22697	1.0
145622721	1969	1.0
145622721	301	1.0
145622721	2283	1.0
145622721	302	1.0
145622721	328	1.0
145622721	2587	1.0
145622721	2616	1.0
145622721	304	1.0
145622721	1217	1.0
145622721	22713	1.0
145622721	2210	1.0
145622721	788	1.0
145622721	1174	1.0
145622721	15490	1.0
145622721	1194	1.0
145622721	26	1.0
145622721	933	1.0
145622721	769	1.0
145622721	319	1.0
145622721	306	1.0
145622721	22740	1.0
145622721	325	1.0
145622721	1811	1.0
145622721	11361	1.0
145622721	21970	1.0
145622721	2569	1.0
145622721	21687	1.0
145622721	320	1.0
145622721	322	1.0
145622721	868	1.0
145622721	2293	1.0
145622721	526	1.0
145622721	1195	1.0
175884756	14336	5.0
175884756	1883	3.0
175884756	676	3.0
175884756	2007	3.0
175884756	5782	2.0
175884756	2296	2.0
175884756	769	2.0
175884756	6307	2.0
175884756	2845	2.0
175884756	2257	2.0
175884756	1756	1.0
175884756	54	1.0
175884756	24922	1.0
175884756	2055	1.0
175884756	7080	1.0
175884756	523	1.0
175884756	4875	1.0
175884756	1758	1.0
175884756	313	1.0
175884756	1941	1.0
175884756	1945	1.0
175884756	6288	1.0
175884756	4757	1.0
175884756	6274	1.0
175884756	94	1.0
175884756	760	1.0
175884756	1858	1.0
175884756	28098	1.0
175884756	11497	1.0
175884756	28102	1.0
175884756	9762	1.0
175884756	1659	1.0
175884756	5275	1.0
175884756	1947	1.0
175884756	4677	1.0
175884756	246	1.0
175884756	11	1.0
175884756	3478	1.0
175884756	16485	1.0
175884756	2012	1.0
175884756	6409	1.0
175884756	747	1.0
175884756	2562	1.0
175884756	6415	1.0
175884756	765	1.0
175884756	6346	1.0
175884756	28123	1.0
175884756	1980	1.0
175884756	1645	1.0
175884756	79	1.0
175884756	733	1.0
175884756	403	1.0
175884756	392	1.0
175884756	1747	1.0
175884756	4767	1.0
175884756	14370	1.0
175884756	22188	1.0
175884756	3248	1.0
175884756	395	1.0
175884756	28145	1.0
175884756	2313	1.0
175884756	2769	1.0
175884756	2487	1.0
175884756	28153	1.0
175884756	1860	1.0
183937672	3438	2.0
183937672	386	2.0
183937672	80	2.0
183937672	814	2.0
183937672	14394	2.0
183937672	16515	2.0
183937672	6262	2.0
183937672	3520	2.0
183937672	391	2.0
183937672	2586	1.0
183937672	11451	1.0
183937672	15490	1.0
183937672	383	1.0
183937672	4928	1.0
183937672	1876	1.0
183937672	11469	1.0
183937672	8168	1.0
183937672	11472	1.0
183937672	393	1.0
183937672	16469	1.0
183937672	28343	1.0
183937672	2615	1.0
183937672	4055	1.0
183937672	28349	1.0
183937672	2687	1.0
394677965	2253	5.0
394677965	54	3.0
394677965	313	3.0
394677965	28359	3.0
394677965	2231	2.0
394677965	3305	2.0
394677965	13248	2.0
394677965	326	2.0
394677965	13317	2.0
394677965	1980	2.0
394677965	2243	2.0
394677965	4091	2.0
394677965	5796	2.0
394677965	324	2.0
394677965	160	2.0
394677965	397	2.0
394677965	18764	1.0
394677965	6288	1.0
394677965	300	1.0
394677965	6285	1.0
394677965	2252	1.0
394677965	262	1.0
394677965	2305	1.0
394677965	3400	1.0
394677965	890	1.0
394677965	212	1.0
394677965	5782	1.0
394677965	28407	1.0
394677965	5986	1.0
394677965	4074	1.0
394677965	3329	1.0
394677965	2251	1.0
394677965	41	1.0
394677965	2823	1.0
394677965	0	1.0
394677965	386	1.0
394677965	391	1.0
394677965	6307	1.0
394677965	8166	1.0
394677965	769	1.0
394677965	6003	1.0
394677965	1181	1.0
394677965	306	1.0
394677965	25819	1.0
394677965	8595	1.0
394677965	28431	1.0
394677965	2336	1.0
394677965	800	1.0
394677965	2175	1.0
394677965	2324	1.0
394677965	322	1.0
394677965	5087	1.0
394677965	14394	1.0
394677965	10271	1.0
394677965	766	1.0
394677965	3478	1.0
394677965	141	1.0
394677965	921	1.0
394677965	409	1.0
394677965	28448	1.0
394677965	8679	1.0
394677965	5749	1.0
394677965	28452	1.0
394677965	4046	1.0
823718273	13972	2.0
823718273	2312	2.0
823718273	1606	1.0
823718273	8143	1.0
823718273	13333	1.0
823718273	2845	1.0
823718273	3037	1.0
823718273	9966	1.0
823718273	7340	1.0
823718273	181	1.0
823718273	30325	1.0
823718273	2052	1.0
823718273	16267	1.0
823718273	2956	1.0
823718273	6017	1.0
823718273	16496	1.0
823718273	30603	1.0
823718273	2786	1.0
823718273	5948	1.0
823718273	8980	1.0
823718273	30614	1.0
823718273	385	1.0
823718273	6373	1.0
823718273	14163	1.0
823718273	304	1.0
823718273	18384	1.0
823718273	1118	1.0
823718273	27306	1.0
823718273	9841	1.0
823718273	364	1.0
823718273	25132	1.0
823718273	80	1.0
487579712	313	5.0
487579712	329	4.0
487579712	319	3.0
487579712	1712	3.0
487579712	41	3.0
487579712	391	3.0
487579712	738	3.0
487579712	1759	3.0
487579712	325	2.0
487579712	320	2.0
487579712	766	2.0
487579712	1714	2.0
487579712	88	2.0
487579712	2544	2.0
487579712	1670	2.0
487579712	322	2.0
487579712	323	2.0
487579712	324	2.0
487579712	1640	2.0
487579712	733	2.0
487579712	1680	1.0
487579712	321	1.0
487579712	318	1.0
487579712	2268	1.0
487579712	1227	1.0
487579712	788	1.0
487579712	383	1.0
487579712	2210	1.0
487579712	2823	1.0
487579712	3679	1.0
487579712	2285	1.0
487579712	1675	1.0
487579712	2283	1.0
487579712	326	1.0
487579712	26951	1.0
487579712	1654	1.0
487579712	748	1.0
487579712	165	1.0
487579712	316	1.0
487579712	409	1.0
487579712	800	1.0
487579712	2484	1.0
487579712	328	1.0
487579712	382	1.0
487579712	2273	1.0
487579712	1671	1.0
186138230	196	5.0
186138230	35367	3.0
186138230	35376	2.0
186138230	1044	2.0
186138230	2161	2.0
186138230	12139	2.0
186138230	181	2.0
186138230	35395	2.0
186138230	12582	2.0
186138230	6471	2.0
186138230	6017	2.0
186138230	313	2.0
186138230	1285	1.0
186138230	17795	1.0
186138230	10186	1.0
186138230	2007	1.0
186138230	2474	1.0
186138230	320	1.0
186138230	1597	1.0
186138230	7729	1.0
186138230	3675	1.0
186138230	1631	1.0
186138230	11703	1.0
186138230	2495	1.0
186138230	8270	1.0
186138230	12215	1.0
186138230	1191	1.0
186138230	8251	1.0
186138230	35454	1.0
935778037	39156	5.0
935778037	2515	3.0
935778037	6285	3.0
935778037	7799	3.0
935778037	1952	2.0
935778037	9848	2.0
935778037	39164	2.0
935778037	11435	2.0
935778037	4042	2.0
935778037	4901	2.0
935778037	14336	2.0
935778037	39169	2.0
935778037	406	2.0
935778037	2823	2.0
935778037	13497	2.0
935778037	212	2.0
935778037	3478	2.0
935778037	41	2.0
935778037	94	2.0
935778037	92	2.0
935778037	18765	2.0
935778037	11	2.0
935778037	2455	2.0
935778037	8168	2.0
935778037	14046	2.0
935778037	2349	2.0
935778037	9860	2.0
935778037	3305	2.0
935778037	39193	2.0
935778037	15490	2.0
935778037	313	1.0
935778037	14420	1.0
935778037	54	1.0
935778037	2456	1.0
935778037	39205	1.0
935778037	21519	1.0
935778037	16496	1.0
935778037	5749	1.0
935778037	3520	1.0
935778037	5760	1.0
935778037	32692	1.0
935778037	4844	1.0
935778037	2616	1.0
935778037	3438	1.0
935778037	13600	1.0
935778037	3295	1.0
935778037	5956	1.0
935778037	14333	1.0
935778037	1638	1.0
935778037	399	1.0
935778037	9777	1.0
935778037	17323	1.0
935778037	5755	1.0
935778037	0	1.0
935778037	359	1.0
935778037	2528	1.0
935778037	39236	1.0
935778037	5782	1.0
935778037	2257	1.0
935778037	32426	1.0
935778037	39249	1.0
935778037	3488	1.0
935778037	26309	1.0
935778037	346	1.0
301236901	868	5.0
301236901	2592	4.0
301236901	2243	4.0
301236901	1699	4.0
301236901	7362	3.0
301236901	822	3.0
301236901	4767	3.0
301236901	2305	3.0
301236901	1723	3.0
301236901	36812	2.0
301236901	322	2.0
301236901	6409	2.0
301236901	6415	2.0
301236901	399	2.0
301236901	380	2.0
301236901	4754	2.0
301236901	262	2.0
301236901	13292	2.0
301236901	28145	2.0
301236901	36763	2.0
301236901	1759	2.0
301236901	92	2.0
301236901	39532	2.0
301236901	39534	2.0
301236901	1689	2.0
301236901	4757	2.0
301236901	8142	2.0
301236901	2600	2.0
301236901	2161	2.0
301236901	1626	2.0
301236901	28934	2.0
301236901	1659	2.0
301236901	1722	2.0
301236901	313	2.0
301236901	15640	2.0
301236901	1658	2.0
301236901	5917	2.0
301236901	4312	1.0
301236901	1639	1.0
301236901	2845	1.0
301236901	501	1.0
301236901	2231	1.0
301236901	762	1.0
301236901	1133	1.0
301236901	5603	1.0
301236901	31376	1.0
301236901	1654	1.0
301236901	5760	1.0
301236901	1712	1.0
301236901	1680	1.0
301236901	1640	1.0
301236901	2252	1.0
301236901	6349	1.0
301236901	329	1.0
301236901	2253	1.0
301236901	6397	1.0
301236901	336	1.0
301236901	36808	1.0
301236901	386	1.0
301236901	3452	1.0
301236901	332	1.0
301236901	366	1.0
301236901	2602	1.0
301236901	378	1.0
301236901	12226	1.0
301236901	391	1.0
301236901	5751	1.0
301236901	1603	1.0
301236901	2855	1.0
301236901	1198	1.0
301236901	890	1.0
301236901	1560	1.0
301236901	1638	1.0
301236901	30603	1.0
301236901	323	1.0
301236901	5826	1.0
301236901	325	1.0
301236901	6399	1.0
301236901	5741	1.0
301236901	23133	1.0
301236901	6385	1.0
301236901	9739	1.0
301236901	18807	1.0
301236901	416	1.0
301236901	1647	1.0
301236901	15400	1.0
301236901	1153	1.0
301236901	1646	1.0
301236901	6424	1.0
301236901	18	1.0
580917218	2079	5.0
580917218	7286	3.0
580917218	9489	2.0
580917218	41418	2.0
580917218	9527	2.0
580917218	9464	2.0
580917218	1341	1.0
580917218	41429	1.0
580917218	15644	1.0
580917218	41441	1.0
580917218	41446	1.0
580917218	9455	1.0
580917218	9528	1.0
580917218	15337	1.0
580917218	9449	1.0
580917218	3242	1.0
580917218	15726	1.0
580917218	16975	1.0
580917218	237	1.0
580917218	3131	1.0
580917218	15350	1.0
580917218	4691	1.0
580917218	9487	1.0
580917218	15346	1.0
580917218	9506	1.0
580917218	9467	1.0
580917218	4473	1.0
580917218	121	1.0
580917218	9439	1.0
580917218	41491	1.0
580917218	4285	1.0
580917218	1401	1.0
580917218	24655	1.0
580917218	5021	1.0
580917218	22588	1.0
580917218	1360	1.0
580917218	16970	1.0
939048525	3298	5.0
939048525	2177	4.0
939048525	1962	4.0
939048525	1174	3.0
939048525	2146	3.0
939048525	2231	3.0
939048525	1960	3.0
939048525	1883	3.0
939048525	1157	3.0
939048525	393	3.0
939048525	2190	3.0
939048525	9805	2.0
939048525	322	2.0
939048525	2243	2.0
939048525	19	2.0
939048525	403	2.0
939048525	7392	2.0
939048525	94	2.0
939048525	409	2.0
939048525	1785	2.0
939048525	903	2.0
939048525	10582	2.0
939048525	14359	2.0
939048525	7813	2.0
939048525	2228	2.0
939048525	11497	2.0
939048525	2336	2.0
939048525	346	2.0
939048525	2251	1.0
939048525	1949	1.0
939048525	1952	1.0
939048525	80	1.0
939048525	2028	1.0
939048525	1759	1.0
939048525	3679	1.0
939048525	1941	1.0
939048525	2823	1.0
939048525	769	1.0
939048525	774	1.0
939048525	7112	1.0
939048525	101	1.0
939048525	2285	1.0
939048525	9679	1.0
939048525	326	1.0
939048525	11	1.0
939048525	3910	1.0
939048525	923	1.0
939048525	1198	1.0
939048525	91	1.0
939048525	7080	1.0
939048525	4	1.0
939048525	79	1.0
939048525	1603	1.0
939048525	14333	1.0
939048525	2002	1.0
939048525	2731	1.0
939048525	2297	1.0
939048525	42696	1.0
939048525	3457	1.0
939048525	1181	1.0
939048525	6288	1.0
939048525	313	1.0
939048525	4091	1.0
939048525	22188	1.0
21933269	7942	4.0
21933269	43718	3.0
21933269	17323	3.0
21933269	7549	3.0
21933269	27008	3.0
21933269	11	3.0
21933269	8006	2.0
21933269	13305	2.0
21933269	43744	2.0
21933269	37214	2.0
21933269	379	2.0
21933269	15362	2.0
21933269	5966	2.0
21933269	14377	2.0
21933269	3318	2.0
21933269	35849	2.0
21933269	43770	2.0
21933269	43772	2.0
21933269	35610	1.0
21933269	9446	1.0
21933269	32542	1.0
21933269	43783	1.0
21933269	35838	1.0
21933269	43788	1.0
21933269	392	1.0
21933269	28349	1.0
21933269	3286	1.0
21933269	9444	1.0
21933269	38434	1.0
185908392	304	3.0
185908392	311	3.0
185908392	306	3.0
185908392	307	3.0
185908392	305	2.0
185908392	308	2.0
185908392	813	2.0
185908392	301	2.0
185908392	300	2.0
185908392	302	2.0
185908392	312	2.0
185908392	325	2.0
185908392	2823	2.0
185908392	322	2.0
185908392	2735	2.0
185908392	925	2.0
185908392	878	2.0
185908392	366	1.0
185908392	313	1.0
185908392	903	1.0
185908392	782	1.0
185908392	101	1.0
185908392	868	1.0
185908392	1940	1.0
185908392	5603	1.0
185908392	262	1.0
185908392	756	1.0
185908392	1198	1.0
185908392	1191	1.0
185908392	323	1.0
185908392	890	1.0
185908392	199	1.0
185908392	733	1.0
185908392	766	1.0
185908392	18	1.0
185908392	1943	1.0
185908392	1949	1.0
185908392	1759	1.0
31490999	1960	5.0
31490999	1952	4.0
31490999	2349	4.0
31490999	29	4.0
31490999	366	3.0
31490999	25384	3.0
31490999	13392	2.0
31490999	403	2.0
31490999	18	2.0
31490999	336	2.0
31490999	37	2.0
31490999	9920	2.0
31490999	36649	2.0
31490999	333	2.0
31490999	1883	2.0
31490999	21388	2.0
31490999	11819	2.0
31490999	3457	2.0
31490999	8194	2.0
31490999	11744	2.0
31490999	3910	2.0
31490999	73	2.0
31490999	11	1.0
31490999	54	1.0
31490999	25819	1.0
31490999	2253	1.0
31490999	21458	1.0
31490999	13	1.0
31490999	3473	1.0
31490999	11507	1.0
31490999	40539	1.0
31490999	94	1.0
31490999	4	1.0
31490999	90	1.0
31490999	14592	1.0
31490999	370	1.0
31490999	331	1.0
31490999	2730	1.0
31490999	43860	1.0
31490999	2243	1.0
31490999	9762	1.0
31490999	48	1.0
31490999	46462	1.0
31490999	11743	1.0
31490999	332	1.0
31490999	7622	1.0
31490999	364	1.0
31490999	5323	1.0
31490999	79	1.0
31490999	46471	1.0
31490999	30339	1.0
31490999	11751	1.0
31490999	49	1.0
31490999	6787	1.0
31490999	9848	1.0
31490999	1545	1.0
31490999	14151	1.0
31490999	13542	1.0
