686876241	0
527882319	1
882806141	2
300479016	0
387851351	2
404138324	0
730948684	2
994092198	0
645395216	4
671495383	2
443176491	1
58602071	0
215562701	2
485414119	2
537817202	4
195394438	2
511152203	0
747488973	4
62586039	1
18765218	1
511209862	4
603157709	0
395935231	0
130921398	2
866398912	2
15516413	0
65019336	0
547205859	0
523551567	2
713262929	2
70181446	0
521658944	0
970864817	2
515275392	2
108933107	0
145873142	1
103044429	1
25665935	0
534014117	2
648000617	2
736193474	1
408360523	1
721030467	1
221241216	2
499880779	2
335142480	0
893961057	0
607993715	0
916588572	0
687460234	1
668104493	1
765786199	4
545051160	0
527520747	0
553314312	0
113068930	0
621361270	0
58972696	1
148948407	2
632237271	0
782439875	2
934705010	1
413765486	1
752669911	1
495451963	1
7177061	1
508853300	1
93157121	2
967514650	2
715616946	1
258268203	1
493171142	2
30488936	1
610693062	1
195261428	1
401098571	1
229095688	2
62485596	2
554988473	1
185550185	2
743846949	1
29117548	1
436440567	0
445648672	4
339016086	0
621874750	2
69457195	4
538819196	2
876841264	2
786720283	2
965448206	1
325054064	0
854713371	1
120443897	0
724352344	1
160492725	1
376991298	4
604867131	0
115526117	0
55624035	1
14743328	2
509191978	1
513311785	2
389631632	0
62509798	2
927957461	1
981199329	1
254192878	0
436935134	3
239066032	2
144179835	2
542439383	1
721508498	2
862065562	0
486058521	1
252740483	2
636912099	1
665529162	1
78829128	0
778880710	2
292873294	2
730752700	3
502901795	0
876845647	0
591840534	0
527877633	4
361403615	1
86239594	0
300365498	1
120950998	0
486633331	1
476087096	4
199994370	1
117928914	1
970755007	2
637583971	1
268017118	1
462643692	0
737808621	1
75525164	1
328999176	4
764643327	0
632601180	1
413760941	1
95544931	0
731919299	2
670297721	1
184509061	2
417735015	4
318068377	1
338160117	2
115881477	4
331188030	0
839286728	0
155044145	2
957971801	0
996741762	2
802667665	4
374490378	4
371561555	1
969339006	0
940092383	0
166654052	0
209942156	1
871554759	0
883430977	0
996231033	0
608231456	6
249639863	1
805047866	2
31097883	2
303058477	1
330809151	1
140452876	2
328913842	0
174164967	0
161701557	2
205382215	1
537100922	2
455433558	0
479278183	2
443655063	2
175053795	2
233061811	0
711240523	1
32297876	0
382310420	1
810155753	2
798094641	0
184548214	2
499640518	0
7273808	0
82765035	3
692791754	2
174412054	0
617415435	2
290481792	2
804048779	2
545172848	0
245032153	0
650810495	1
966487163	2
767638573	1
553052859	2
895913368	4
634632304	2
752643921	2
780897480	1
666838145	1
505580642	2
215093344	0
369885084	1
24024678	2
36614320	0
757623980	2
632566158	0
801984249	2
290747146	2
618426424	0
32248907	0
659343477	2
369426331	1
228855601	1
683447978	0
687613765	0
67483552	0
543362718	0
593524714	0
158218676	1
283973925	0
302631338	1
77604341	0
237224893	2
349568737	2
860386238	0
128933182	3
473603478	2
497187078	0
567161502	1
344242603	1
558268075	0
217653165	2
800279432	0
617573569	0
620673731	0
473542181	0
240447117	0
90843462	0
209704146	1
369289926	0
170922597	1
780122889	0
375033917	0
200843781	2
570864541	0
336713666	0
72103164	0
404751356	0
154562676	2
784225667	0
94391128	0
653057972	2
385001852	4
432349148	0
253917245	0
274997091	6
556114798	4
509200546	0
340268663	4
683437460	1
292889629	1
807428656	1
138095526	2
740293891	4
668732452	2
931724057	0
78086373	4
286826065	0
349582129	4
217333390	2
8094538	0
526428720	1
966423960	2
288802991	1
698342445	0
462690661	4
588743551	2
573840886	2
449053607	0
73751201	4
53808339	2
911779157	1
709937183	2
637946293	0
54540273	0
943543355	2
973428506	1
225097895	1
287207815	0
602779005	2
207893107	0
264726212	1
892666845	0
492023676	2
155884738	0
155924245	0
593268858	0
986794491	0
13853973	2
681184767	2
232541822	2
9579467	1
199600368	2
177969730	0
515470551	2
829119884	0
149589056	0
77783841	0
178692584	2
83190457	0
364917268	0
579700403	2
371289518	1
80023370	0
686270604	2
206493664	2
598398911	0
459535372	1
994479585	2
70221811	1
709961437	2
586169730	4
813356959	3
326907455	2
897163451	2
47821460	0
351416936	2
475877833	0
446998115	0
447131027	1
89219444	2
728927540	0
13932774	2
618182864	2
927604600	3
531907483	0
730196826	0
636631947	0
751370864	4
807615501	4
900389889	0
59869604	2
367369131	2
998450811	2
376081392	2
774122543	1
580140893	2
868278416	0
975048022	0
578678944	0
70170012	1
532647474	1
619997762	1
215770889	2
168012390	2
732568933	2
987385018	1
778427333	4
76610483	1
868457018	1
983031344	2
549739359	0
181635534	2
492796382	2
938578742	1
28776089	0
412488673	2
363507790	2
354171046	2
782752284	0
108778566	0
113576515	2
663388245	1
599153081	2
693668547	0
575098049	1
319850017	6
906485963	1
970775398	1
205822491	1
138056254	2
859985407	2
634175821	0
516424658	2
728705765	2
363870407	0
419507362	2
879482550	2
99056903	2
861366807	2
26499500	0
174464206	4
64463131	2
61865809	2
80587036	1
174645303	1
769741214	1
623385373	0
61013191	2
48521333	0
682886216	0
888407128	2
146835793	1
999095603	1
644853429	1
366503481	2
587470984	4
300804452	6
314994785	0
449658060	2
615103276	4
139886535	4
665772573	1
260846538	1
225546352	2
278199084	1
562678487	2
627993244	2
972744065	0
110824010	0
479559754	2
463942431	1
185784822	2
475301102	2
728912928	4
848997481	1
738456114	2
988078047	3
240332937	0
499644247	2
997839671	2
168385132	0
410395762	2
331125919	2
178540562	2
279415450	2
19485893	2
912961771	1
569717014	2
190586589	2
895002805	2
458370815	2
843317142	2
518974035	1
175222772	2
812052837	0
329199694	2
277259030	0
618976675	1
700881663	2
669497549	2
813259994	2
195391359	2
966977990	2
17460330	1
222928314	1
183538853	1
804840360	1
878091896	1
857123323	1
734257277	2
922980501	2
848603860	2
339516329	2
754968669	1
79246243	1
895747807	1
821108437	2
691208372	1
527980338	2
111319801	1
988550458	2
917133473	2
557111180	2
819698262	4
118644266	2
52037954	2
416192400	2
500541270	1
61679073	2
16567337	1
981509450	3
18066931	1
273593039	2
85727942	1
464412478	2
263403998	2
743893507	2
903320642	2
363454983	1
124557864	1
188154936	0
289416505	3
698090124	2
274476808	1
283599323	0
363808017	0
444074353	3
479833594	1
272523783	0
375960593	1
858370215	1
447956335	2
84470179	2
219258202	2
941700102	1
214868707	1
709084954	1
997792789	2
393707127	2
457417153	1
241711156	1
679473507	2
996581479	1
613215797	4
279624002	1
170558457	2
723618988	2
677724452	2
437250642	2
617137038	1
727984383	2
413359946	4
472503777	1
628648719	2
778706470	2
817312978	0
882373622	2
988309451	2
328793146	2
142553466	2
155056163	2
204922493	2
186730256	2
304988294	2
117816237	2
708152071	1
361090576	2
909362881	4
897416707	1
710797654	2
935709351	1
813934312	2
318881765	2
858527923	4
168997204	1
267948627	3
687243408	1
185906265	2
994434353	1
216978441	2
353956418	2
598390431	1
915116591	4
335606959	1
503633156	2
979252306	2
137827698	2
408063743	1
866347602	2
563123942	2
653070338	1
797001058	2
36111722	1
842815595	1
29052925	1
813373919	1
727540781	1
720027286	1
837694197	1
994334319	3
161538016	0
788465004	2
705436203	1
535001747	6
958385915	1
582032495	1
513088343	1
353576265	2
989252528	0
3380018	2
835264984	2
280350066	5
221134902	2
764884039	4
695737890	2
328093756	2
865875879	2
154282757	2
694825670	3
497735845	2
988936025	2
208584098	2
269888256	1
884342070	2
244433692	1
506986966	2
867052325	2
639504686	4
68995765	3
534132435	2
404242569	1
775644536	1
497068715	0
709549555	1
725474365	3
244693315	2
593433232	2
406045597	1
337111014	2
940625871	2
287310365	2
567662989	1
92564104	1
900412576	2
852665246	3
49938261	2
443565713	2
180064283	1
164925855	2
268161706	2
738847745	0
48187927	1
482303669	2
932136864	2
360001193	1
450432283	2
507500504	1
930363834	1
160180823	1
162500411	1
94228419	2
340925136	1
160325950	4
296579865	4
423126858	2
199908437	1
437239858	1
779278182	2
811546427	1
609410377	2
480620072	1
425145477	2
354179849	2
863130304	2
592652480	6
868738911	1
636460196	1
655097627	0
875279214	2
204922491	3
293729428	2
744182383	1
705306334	1
34897809	2
947342622	2
528018299	1
931040985	2
412553280	2
543640417	2
473088003	1
269484971	2
450935808	0
810469568	1
862479882	6
1983820	2
789402259	1
8870260	0
919004503	2
632748394	1
992121749	1
821192431	1
695800	1
663930461	2
815098285	1
81638245	2
622737604	1
907381555	2
996317209	2
513031132	1
542722698	2
607466732	2
272556172	1
372908098	1
897734197	2
17806721	2
548542684	2
134977007	1
425553398	2
900675471	2
887824836	1
358106491	3
958297044	1
17594376	1
520787305	2
819096205	1
983954307	1
890190591	1
361800987	2
566775241	0
560166661	2
563776844	2
679712971	2
53442231	2
882697118	2
328264898	1
66284458	1
786772625	2
836640061	3
206255957	1
267028150	0
114678552	1
320059044	2
656051476	1
745700854	1
629382248	2
891999105	0
648704752	1
567617614	1
59864330	1
682294087	2
239612734	2
691026099	2
339626318	2
535874372	1
956564493	1
757252088	2
802861284	1
99791482	1
692623420	2
408961506	2
323231135	2
955564000	1
234208649	2
803426049	2
345736602	2
923705978	1
960169655	1
77088389	1
107669218	1
360167340	2
222765745	1
533000853	2
661603272	2
505245010	2
57989691	2
427515267	2
729349270	2
246771054	1
777754914	1
329643098	1
299307288	2
528925376	3
13309907	2
840239365	2
716942030	2
587995825	2
124011508	1
977557418	1
893671051	0
82359845	1
302795581	1
663091481	6
463665692	1
301211611	1
543433465	1
115638161	1
783848715	1
89071065	1
663640934	1
319855841	1
951320870	2
876267107	2
759164767	0
7703681	2
512854918	1
705387109	3
667565510	1
623321960	1
278060169	2
904856456	2
243882872	2
837035665	2
239603595	2
928463020	4
209415782	2
328095176	2
243426314	1
975290394	2
127851174	1
125941378	2
504895179	2
135180511	1
665051040	1
327351861	3
221980938	2
130814968	2
451031931	1
161428579	1
182669738	1
670987589	2
402098631	1
99913335	2
861944173	2
482768458	2
735540997	2
34624077	1
493903374	1
860597017	1
115262438	1
958207884	2
795846153	2
609084362	1
624191443	3
10694655	1
70570614	1
939104524	1
590251181	3
42210000	3
848498641	2
169758919	0
925671280	2
989651574	1
518799685	4
994110390	1
974284657	2
692129738	1
77111508	6
718580008	2
504927272	2
755824187	2
576347095	1
504683468	1
409909149	0
11526002	2
839256414	2
785771627	2
373579618	1
156735656	2
238033435	1
369364587	3
17010129	2
656764838	2
315114541	1
286902674	1
801988322	2
70871315	1
291437927	1
84849199	1
536457248	1
745358679	1
142608662	1
980374181	2
972885012	1
360983111	2
285465162	1
942260912	1
342379837	2
177431802	2
773736367	1
248740601	4
801586740	1
214637321	1
31445814	1
626265712	2
292314413	2
457824881	1
696624918	1
900651181	1
249029098	2
327819506	2
431133131	1
487600808	2
310194165	1
249853451	2
285516492	2
736637257	2
22501967	2
792150600	2
55786413	2
260811579	2
874881212	1
253701229	1
168543656	2
943495814	1
311263957	1
605433389	2
291066391	2
80976073	1
760772729	1
222426893	2
870061041	1
419476899	2
669872818	0
330640081	1
251054802	2
451233933	1
144009881	2
730372627	0
983464167	3
833723364	2
899729353	0
742808933	1
